peptide_name,nanopore_name,voltage,peptide_conc,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Thr,PA,25,74.0,2,0,2-exp,-4930.49,0.895769,0.0104877,0.000133037,0.00312387,1.0,0.000104981,0.0285668,0.0635928,0.115797,0.00140285,0.00357114,0.0635928,0.115797,0.00140285,0.00357114
guesthost_Thr,PA,25,74.0,2,1,3-exp,-7873.27,0.997264,0.0482055,0.000592042,0.00178653,0.576761,0.000184052,0.0810745,0.0608866,0.760617,0.000200836,0.00223126,1.0,0.000863692,1.10436,0.000452855
guesthost_Thr,PA,25,74.0,2,3,3-exp,-11463.4,0.959381,0.0068074,4.90629e-05,0.00369608,0.772374,0.44227,793923.0,0.00369697,0.621242,0.682674,793923.0,0.061133,0.0270873,0.00168743,0.00114534
guesthost_Leu,PA,20,20.0,0,1,3-exp,-8442.39,0.997918,0.059967,0.000108235,0.0073296,0.536523,0.000119823,0.00468573,0.0884174,0.507165,0.000398548,0.00213753,0.626195,0.0178734,0.00986607,0.000432838
guesthost_Leu,PA,20,20.0,0,2,3-exp,-1350.95,0.996337,0.0621447,0.000646752,0.00856064,0.348358,0.000987725,0.0225055,0.0406238,0.740595,0.000792221,0.0210814,1.0,0.0290768,0.0333501,0.00106678
guesthost_Leu,PA,20,20.0,0,3,2-exp,-707.243,0.990877,0.0818341,0.00138426,0.0429487,0.985139,0.000691562,0.0134469,0.773857,0.0510737,0.0425744,0.00257313,0.773857,0.0510737,0.0425744,0.00257313
guesthost_Leu,PA,20,20.0,1,0,2-exp,-5696.09,0.983395,0.00840646,3.35101e-05,0.00337313,0.937536,9.51671e-05,0.0162181,0.0131924,0.397503,0.000143316,0.0106063,0.0131924,0.397503,0.000143316,0.0106063
guesthost_Leu,PA,20,20.0,1,2,2-exp,-6403.87,0.99077,0.0106981,2.92548e-05,0.00446863,0.239323,0.000571221,0.0219127,0.011,0.875332,0.000100816,0.0277938,0.011,0.875332,0.000100816,0.0277938
guesthost_Leu,PA,20,20.0,1,3,2-exp,-214.816,0.876193,0.00447876,0.001581,0.00129925,1.0,0.00245851,1.66951,0.00317951,1.0,0.000754049,0.908082,0.00317951,1.0,0.000754049,0.908082
guesthost_Leu,PA,20,20.0,2,0,2-exp,-347.685,0.828627,0.00425488,0.000184246,0.00252727,1.0,0.000673025,0.138212,0.00910619,0.189718,0.00206773,0.110981,0.00910619,0.189718,0.00206773,0.110981
guesthost_Leu,PA,20,20.0,2,1,2-exp,-7379.53,0.995077,0.0164763,3.12199e-05,0.0096561,0.599579,0.000196811,0.0101258,0.0251286,0.425278,0.000213956,0.0114561,0.0251286,0.425278,0.000213956,0.0114561
guesthost_Leu,PA,20,20.0,2,3,2-exp,-1175.32,0.913073,0.00644247,9.89409e-05,0.00509167,1.0,0.000210852,0.0307912,0.0231812,0.0582711,0.00303307,0.0165564,0.0231812,0.0582711,0.00303307,0.0165564
guesthost_Trp,PA,60,18.0,0,1,3-exp,-13240.1,0.871909,0.0881771,0.000876638,0.0219968,0.794296,0.000916776,0.0210618,0.0935699,0.237842,0.00655165,0.0230899,1.0,0.0484502,0.0094091,0.00144475
guesthost_Trp,PA,60,18.0,0,2,3-exp,-7507.3,0.919921,0.0726436,0.000685269,0.0236635,1.0,0.00059954,0.0149644,0.185784,0.157713,0.010722,0.00770149,1.0,0.0196796,0.0551371,0.00223684
guesthost_Trp,PA,60,18.0,0,3,2-exp,-189.161,0.991785,0.0903315,0.00154494,0.00722982,1.0,0.00121689,0.202891,0.16298,0.50989,0.00411126,0.0164882,0.16298,0.50989,0.00411126,0.0164882
guesthost_Trp,PA,60,18.0,1,0,3-exp,-27413.9,0.989277,0.0194948,4.3392e-05,0.00552458,0.983292,5.74823e-05,0.00524896,0.0295348,0.0898719,0.00208632,0.00500097,0.119151,0.0957456,0.00104936,0.00210073
guesthost_Trp,PA,60,18.0,1,2,3-exp,-15469.6,0.977818,0.0216761,0.000292318,0.00125219,1.0,0.000360343,0.355359,0.00498732,0.732907,0.000249506,0.071444,0.102343,0.163848,0.000674345,0.00167732
guesthost_Trp,PA,60,18.0,1,3,3-exp,-1306.22,0.99634,0.103875,0.00716652,0.000844201,1.0,0.00314092,10.9835,0.113164,0.882529,0.00169448,0.00642843,1.0,0.0031603,2.77485,0.00593966
guesthost_Trp,PA,60,18.0,2,0,3-exp,-16429.2,0.993451,0.0161939,,0.0131487,0.955827,0.288051,179169.0,0.0131516,0.256442,1.12403,179169.0,0.122008,0.0020769,0.0117856,0.000281496
guesthost_Trp,PA,60,18.0,2,1,3-exp,-19416.9,0.994565,0.0188013,2.74477e-05,0.0129883,0.997229,2.59414,151621.0,0.0129885,0.378371,6.84978,151621.0,0.0447592,0.0208786,0.00230864,0.00337533
guesthost_Trp,PA,60,18.0,2,3,3-exp,-4957.21,0.976931,0.00912503,5.63813e-05,0.0047414,0.940863,0.000169828,0.0203725,0.0189878,0.219208,0.0021002,0.0164831,0.0658919,0.00761477,0.0466403,0.0115303
guesthost_Trp,PA,15,18.0,0,2,3-exp,-73805.6,0.99714,0.0610489,3.81151e-05,0.0415061,1.0,8.58748e-05,0.00124266,0.161692,0.0887712,0.00139474,0.00122998,1.0,0.00518922,0.0063901,7.95778e-05
guesthost_Trp,PA,15,18.0,0,3,2-exp,-1014.71,0.900322,0.241314,0.00471315,0.157171,0.761768,0.00748968,0.0209669,1.0,0.121586,0.0324965,0.010269,1.0,0.121586,0.0324965,0.010269
guesthost_Trp,PA,15,18.0,2,0,3-exp,-69093.1,0.995794,0.023951,2.76599e-05,0.0141838,1.0,0.00129648,0.84575,0.017212,0.303326,0.00429406,0.847587,0.489015,0.00929697,0.00335133,9.29989e-05
guesthost_Trp,PA,15,18.0,2,3,3-exp,-3330.1,0.96221,0.0272058,0.000477775,0.00403095,0.900277,2.27155,789992.0,0.00403117,0.496138,4.30044,789992.0,0.354081,0.0609375,0.00931995,0.00194593
guesthost_Tyr,PA,50,20.0,0,1,3-exp,-14764.5,0.976869,0.11359,0.000345414,0.0237421,0.219421,0.0023001,0.0111003,0.118436,0.774664,0.00105043,0.0104599,1.0,0.0166323,0.0116214,0.000541738
guesthost_Tyr,PA,50,20.0,0,2,3-exp,-26934.3,0.999367,0.115877,5.29465e-05,0.0437692,0.290648,0.000642124,0.00361509,0.128162,0.742532,0.000306521,0.00402756,1.0,0.00799092,0.0072206,0.000101855
guesthost_Tyr,PA,50,20.0,0,3,2-exp,-213.438,0.981788,0.109468,0.015201,0.0908114,0.830873,0.00606995,0.027802,0.861309,0.039493,0.793753,0.0263639,0.861309,0.039493,0.793753,0.0263639
guesthost_Tyr,PA,50,20.0,1,0,3-exp,-9266.98,0.941577,0.0112031,0.000421634,0.00147137,1.0,0.00114316,0.277767,0.00335493,0.622792,0.00114519,0.706975,0.0417656,0.18298,0.000518124,0.00397316
guesthost_Tyr,PA,50,20.0,1,2,3-exp,-44393.1,0.990952,0.0152967,1.99031e-05,0.00501027,0.237725,30.7835,134214.0,0.00501029,0.787167,9.2964,134214.0,0.0440049,0.230922,0.000129173,0.00133057
guesthost_Tyr,PA,50,20.0,1,3,2-exp,-1971.98,0.981518,0.0242887,0.00019303,0.00241469,0.729988,0.000372205,0.109249,0.0429262,0.524761,0.000429421,0.00828204,0.0429262,0.524761,0.000429421,0.00828204
guesthost_Tyr,PA,50,20.0,2,0,2-exp,-13316.6,0.958315,0.0421941,0.00021149,0.00211375,1.0,0.000152559,0.0834129,0.106682,0.375701,0.000580716,0.00299886,0.106682,0.375701,0.000580716,0.00299886
guesthost_Tyr,PA,50,20.0,2,1,2-exp,-69794.1,0.999732,0.106495,1.88979e-05,0.0660374,0.25211,0.000486159,0.00348675,0.120361,0.746468,0.000127407,0.00365821,0.120361,0.746468,0.000127407,0.00365821
guesthost_Tyr,PA,50,20.0,2,3,3-exp,-8419.24,0.886242,0.0106039,0.000832045,0.00119967,1.0,0.00126398,0.799772,0.00303465,0.920984,0.000581638,0.571143,0.113878,0.0580387,0.00276475,0.00198181
guesthost_Tyr,PA,25,20.0,0,1,3-exp,-21771.2,0.993745,0.0655388,0.000147412,0.0127085,0.607408,0.000158451,0.0038293,0.0930072,0.421921,0.000538181,0.00276148,1.0,0.0185779,0.00754062,0.000272404
guesthost_Tyr,PA,25,20.0,0,2,3-exp,-28200.0,0.998588,0.0787498,5.36221e-05,0.00861914,0.502804,8.84233e-05,0.00379144,0.109126,0.647131,0.000144052,0.000984547,0.861655,0.00440658,0.0144914,0.000109633
guesthost_Tyr,PA,25,20.0,0,3,2-exp,-2939.33,0.998626,0.132621,0.000265904,0.118155,0.956982,0.00044958,0.00263262,0.734064,0.0266302,0.0188471,0.00103488,0.734064,0.0266302,0.0188471,0.00103488
guesthost_Tyr,PA,25,20.0,1,0,3-exp,-14780.6,0.968446,0.00672966,0.000131712,0.00139797,1.0,0.000202612,0.156407,0.00561021,0.786756,0.00017783,0.0353338,0.0165431,0.0554806,0.000719033,0.00784747
guesthost_Tyr,PA,25,20.0,1,2,2-exp,-20290.8,0.934185,0.00663552,2.81552e-05,0.00340525,1.0,0.000138321,0.0716929,0.00548536,0.588889,0.000110754,0.0817478,0.00548536,0.588889,0.000110754,0.0817478
guesthost_Tyr,PA,25,20.0,1,3,3-exp,-597.917,0.764351,0.00392248,0.00308743,0.00125242,1.0,0.00819852,4.5257,0.00239204,1.0,0.0056682,8.78201,0.00925943,0.0300249,0.0191644,0.170188
guesthost_Tyr,PA,25,20.0,2,0,3-exp,-21968.5,0.994321,0.0794604,0.000173577,0.00141237,1.0,0.000158303,0.191411,0.0561793,0.223456,0.00189798,0.00593895,0.147639,0.443613,0.000710673,0.00677122
guesthost_Tyr,PA,25,20.0,2,1,3-exp,-59892.1,0.999676,0.117425,2.47331e-05,0.0128479,0.0799747,0.000419767,0.00128655,0.0990318,0.598141,0.000427846,0.00388909,0.174753,0.327104,0.000472346,0.0045743
guesthost_Tyr,PA,25,20.0,2,3,3-exp,-4546.95,0.879537,0.00444216,8.517e-05,0.00303442,0.493115,1.55325,1997940.0,0.00303505,0.816442,0.815923,1997940.0,0.0212373,0.0220319,0.00242389,0.00486667
guesthost_Thr,PA,60,74.0,0,1,3-exp,-1114.58,0.994703,0.0289878,0.00020704,0.0110578,0.73074,288.027,764877.0,0.0110578,0.662326,317.774,764877.0,0.0665971,0.203967,0.00180074,0.0117946
guesthost_Thr,PA,60,74.0,0,2,3-exp,-765.088,0.989659,0.0265917,0.000533549,0.00722599,1.0,0.00152347,0.115039,0.0206123,0.685192,0.00243633,0.170489,0.234551,0.0223503,0.0500913,0.00573775
guesthost_Thr,PA,60,74.0,0,3,1-exp,-16.0925,0.856804,0.0157259,0.00363397,0.0157259,1.1,0.00363397,0.28533,,,,,,,,
guesthost_Thr,PA,60,74.0,1,0,2-exp,-215.912,0.840179,0.00476409,0.000481408,0.00196418,1.0,0.00138869,0.511943,0.00721584,0.388023,0.00165353,0.227112,0.00721584,0.388023,0.00165353,0.227112
guesthost_Thr,PA,60,74.0,1,2,2-exp,-947.354,0.978174,0.00721069,,0.00577963,0.99918,1.4677,1316580.0,0.00578184,0.24833,5.83743,1316580.0,0.00578184,0.24833,5.83743,1316580.0
guesthost_Thr,PA,60,74.0,1,3,2-exp,-249.64,0.950375,0.0114949,0.000203738,0.00796417,0.956846,14.5326,2966680.0,0.00796432,0.486476,28.3916,2966680.0,0.00796432,0.486476,28.3916,2966680.0
guesthost_Thr,PA,60,74.0,2,0,2-exp,-226.04,0.738244,0.00360552,0.000847983,0.00152511,1.0,0.00200362,0.608714,0.00324879,0.640363,0.00113782,1.03573,0.00324879,0.640363,0.00113782,1.03573
guesthost_Thr,PA,60,74.0,2,1,2-exp,-516.115,0.984186,0.00842203,9.85687e-05,0.00456697,0.83133,0.000682184,0.112699,0.0108439,0.426543,0.0010878,0.139251,0.0108439,0.426543,0.0010878,0.139251
guesthost_Thr,PA,60,74.0,2,3,2-exp,-1825.93,0.976808,0.00931796,9.91018e-05,0.00738602,0.991501,0.567934,1008960.0,0.00738689,0.270033,2.35903,1008960.0,0.00738689,0.270033,2.35903,1008960.0
guesthost_Thr,PA,20,20.0,0,1,3-exp,-1035.59,0.995611,0.0264179,0.0160584,0.0145069,0.262199,0.0350737,3.76007,0.0199366,0.802273,0.0148439,3.76392,1.0,0.00661963,3.31114,0.00648927
guesthost_Thr,PA,20,20.0,0,2,2-exp,-551.443,0.992233,0.0337547,0.000280419,0.0239629,1.0,0.00417227,0.37704,0.0431474,0.226938,0.0180315,0.399253,0.0431474,0.226938,0.0180315,0.399253
guesthost_Thr,PA,20,20.0,0,3,2-exp,-507.711,0.986237,0.0383479,0.000223862,0.0300157,0.55918,26.4338,1060820.0,0.0300165,0.718392,20.3629,1060820.0,0.0300165,0.718392,20.3629,1060820.0
guesthost_Thr,PA,20,20.0,1,0,2-exp,-500.061,0.939393,0.00822075,0.000209498,0.00254064,1.0,0.000427081,0.131233,0.0181067,0.313702,0.00110618,0.0352662,0.0181067,0.313702,0.00110618,0.0352662
guesthost_Thr,PA,20,20.0,1,2,2-exp,-271.248,0.972803,0.00784889,0.000251275,0.00214842,0.99485,0.000586548,0.216925,0.00997842,0.572389,0.000600542,0.0754976,0.00997842,0.572389,0.000600542,0.0754976
guesthost_Thr,PA,20,20.0,1,3,2-exp,-181.592,0.861932,0.0046148,0.00033014,0.00263884,1.0,0.00185166,0.373096,0.00598431,0.330189,0.00290063,0.653759,0.00598431,0.330189,0.00290063,0.653759
guesthost_Thr,PA,20,20.0,2,0,2-exp,-231.604,0.825262,0.00872323,0.000994047,0.00323229,1.0,0.000374381,0.109542,0.119799,0.0458346,0.0294874,0.00883979,0.119799,0.0458346,0.0294874,0.00883979
guesthost_Thr,PA,20,20.0,2,1,2-exp,-320.702,0.988093,0.0590777,0.000852651,0.00355554,0.549186,0.000890559,0.10079,0.0982313,0.581536,0.00192874,0.0156118,0.0982313,0.581536,0.00192874,0.0156118
guesthost_Thr,PA,20,20.0,2,3,2-exp,-594.267,0.838731,0.00629937,0.000766699,0.0049863,1.0,0.00022474,0.0491991,0.14647,0.00896477,0.149017,0.00497115,0.14647,0.00896477,0.149017,0.00497115
guesthost_Thr,PA,15,74.0,0,1,3-exp,-1681.36,0.899131,0.0490569,0.00212505,0.0135136,1.0,0.0760699,78.3208,0.0154591,0.358216,0.215811,78.3752,1.0,0.0300056,0.029792,0.00253006
guesthost_Thr,PA,15,74.0,0,2,3-exp,-14524.0,0.996215,0.0259954,6.25621e-05,0.00980397,1.0,0.000198243,0.0157727,0.023541,0.565589,0.000290276,0.0210596,0.507323,0.0056706,0.0108756,0.000128097
guesthost_Thr,PA,15,74.0,0,3,3-exp,-7779.84,0.996678,0.0255532,9.04993e-05,0.00726135,1.0,0.000284761,0.0221058,0.0193725,0.781642,0.000306112,0.0319745,0.183223,0.0171894,0.00385408,0.000560046
guesthost_Thr,PA,15,74.0,1,0,2-exp,-1093.07,0.75095,0.00362984,0.000565682,0.00137127,0.999999,0.00114629,0.394417,0.00263308,0.85777,0.000407246,0.733858,0.00263308,0.85777,0.000407246,0.733858
guesthost_Thr,PA,15,74.0,1,2,1-exp,-1374.18,0.851835,0.00375376,7.05091e-05,0.00375376,1.1,7.05091e-05,0.0292866,,,,,,,,
guesthost_Thr,PA,15,74.0,1,3,3-exp,-552.973,0.807479,0.00454793,0.00899601,0.00289932,0.828297,5111.37,29133500.0,0.00290017,0.220058,29329.0,18740300.0,0.00290179,0.51976,4278.7,17806800.0
guesthost_Thr,PA,15,74.0,2,0,3-exp,-8630.56,0.967433,0.0200254,0.000264022,0.00172225,0.999999,0.00115795,0.744319,0.00338615,0.709923,0.0012845,1.02949,0.101647,0.156416,0.0010216,0.00234499
guesthost_Thr,PA,15,74.0,2,1,2-exp,-3660.94,0.991736,0.0467376,0.0001954,0.00261257,0.863283,0.000122177,0.0405622,0.0867879,0.512539,0.000424326,0.00361751,0.0867879,0.512539,0.000424326,0.00361751
guesthost_Thr,PA,15,74.0,2,3,2-exp,-16529.3,0.914678,0.00831798,4.99989e-05,0.00605867,1.0,4.66552e-05,0.00796813,0.103971,0.0217302,0.00317735,0.000898208,0.103971,0.0217302,0.00317735,0.000898208
guesthost_Ala,PA,27,20.0,0,1,3-exp,-1709.97,0.996662,0.0313502,0.00314183,0.0170412,0.97391,0.000290109,0.00893611,0.100525,0.0831723,0.0172077,0.00584015,1.0,0.00639283,1.05141,0.0049109
guesthost_Ala,PA,27,20.0,0,2,3-exp,-1962.65,0.996841,0.0337661,0.000188516,0.00754307,0.644569,0.000985857,0.0470148,0.0247534,0.772882,0.00131007,0.0537605,0.0847983,0.115245,0.00336617,0.0122256
guesthost_Ala,PA,27,20.0,0,3,3-exp,-523.457,0.994461,0.0458526,0.000674227,0.00738495,0.30872,0.0059623,0.132165,0.0220145,1.0,0.00203834,0.190628,0.25129,0.0857901,0.0145465,0.00644949
guesthost_Ala,PA,27,20.0,1,0,2-exp,-856.326,0.951637,0.00780857,0.000132596,0.0026639,1.0,0.00030485,0.0866201,0.0160925,0.319695,0.000647463,0.0252752,0.0160925,0.319695,0.000647463,0.0252752
guesthost_Ala,PA,27,20.0,1,2,1-exp,-1053.9,0.979646,0.00988693,8.73798e-05,0.00988693,1.00365,8.73798e-05,0.0121998,,,,,,,,
guesthost_Ala,PA,27,20.0,1,3,2-exp,-129.532,0.869426,0.00458713,0.000374434,0.00246359,1.0,0.00183527,0.299532,0.0061975,0.342644,0.003084,0.585571,0.0061975,0.342644,0.003084,0.585571
guesthost_Ala,PA,27,20.0,2,0,2-exp,-926.362,0.938693,0.00973229,0.000194739,0.00317283,1.0,0.000222213,0.0588965,0.0365343,0.179543,0.00160517,0.0121343,0.0365343,0.179543,0.00160517,0.0121343
guesthost_Ala,PA,27,20.0,2,1,2-exp,-1297.79,0.994688,0.0342087,0.000154968,0.0142119,0.381368,0.00137777,0.0273418,0.041976,0.685837,0.000670681,0.0306392,0.041976,0.685837,0.000670681,0.0306392
guesthost_Ala,PA,27,20.0,2,3,2-exp,-3126.69,0.909162,0.00799792,8.27114e-05,0.00652596,1.0,0.000143771,0.019468,0.0524634,0.0280569,0.00482891,0.0041509,0.0524634,0.0280569,0.00482891,0.0041509
guesthost_Trp,PA,80,53.0,0,1,2-exp,-1513.01,0.997483,0.0379684,0.000124416,0.0250285,0.970897,0.000336595,0.00730456,0.100659,0.135789,0.00232431,0.00671465,0.100659,0.135789,0.00232431,0.00671465
guesthost_Trp,PA,80,53.0,0,2,2-exp,-398.06,0.990524,0.0451371,0.000623436,0.0236385,1.0,0.000960118,0.0227112,0.179373,0.119854,0.0130677,0.0123206,0.179373,0.119854,0.0130677,0.0123206
guesthost_Trp,PA,80,53.0,1,0,2-exp,-731.469,0.973926,0.00932427,0.00011446,0.00542083,1.0,0.000302224,0.0303167,0.023797,0.164031,0.00187088,0.0266596,0.023797,0.164031,0.00187088,0.0266596
guesthost_Trp,PA,80,53.0,1,2,2-exp,-690.171,0.986412,0.0206949,0.000211119,0.00289027,0.62487,0.00049029,0.0910958,0.029591,0.638329,0.000455298,0.0162772,0.029591,0.638329,0.000455298,0.0162772
guesthost_Trp,PA,80,53.0,1,3,1-exp,-105.621,0.970055,0.0348568,0.00125259,0.0348568,1.1,0.00125259,0.0523374,,,,,,,,
guesthost_Trp,PA,80,53.0,2,0,1-exp,-333.605,0.952784,0.00573885,0.000124779,0.00573885,1.1,0.000124779,0.033588,,,,,,,,
guesthost_Trp,PA,80,53.0,2,1,2-exp,-410.174,0.96967,0.0128475,0.000350924,0.008138,0.631295,6.07171,3190150.0,0.00813842,0.947365,3.50619,3190150.0,0.00813842,0.947365,3.50619,3190150.0
guesthost_Trp,PA,80,53.0,2,3,2-exp,-334.862,0.935483,0.00498558,0.000165576,0.00315889,1.0,0.00340533,3.57271,0.00470886,0.387927,0.00714545,3.72524,0.00470886,0.387927,0.00714545,3.72524
guesthost_Phe,PA,15,20.0,0,1,3-exp,-4996.98,0.99335,0.0303593,0.00030654,0.00614523,0.86448,0.000137767,0.0100929,0.0275919,0.29298,0.000681269,0.0109181,1.0,0.016963,0.0211048,0.000417109
guesthost_Phe,PA,15,20.0,0,2,3-exp,-2323.81,0.995682,0.0310245,0.00015427,0.00754457,0.849454,0.000166165,0.0108819,0.0637591,0.294497,0.00233916,0.00548898,0.232705,0.0250914,0.0285533,0.00628269
guesthost_Phe,PA,15,20.0,0,3,2-exp,-772.758,0.994673,0.0402728,0.000316896,0.00877547,0.342608,0.00217485,0.0631666,0.0402603,0.925632,0.000492669,0.0256954,0.0402603,0.925632,0.000492669,0.0256954
guesthost_Phe,PA,15,20.0,1,0,2-exp,-4178.64,0.984252,0.00820088,9.25529e-05,0.00175015,0.519783,0.000310581,0.0998581,0.00766619,0.951082,6.35319e-05,0.0199252,0.00766619,0.951082,6.35319e-05,0.0199252
guesthost_Phe,PA,15,20.0,1,2,2-exp,-14312.9,0.99046,0.00985484,1.75065e-05,0.00819926,1.0,0.000125053,0.0303184,0.01407,0.117668,0.000750909,0.0325347,0.01407,0.117668,0.000750909,0.0325347
guesthost_Phe,PA,15,20.0,1,3,2-exp,-181.596,0.941387,0.00569256,0.000239015,0.00293511,1.0,0.0016904,0.647236,0.00601712,0.458267,0.00274611,0.81304,0.00601712,0.458267,0.00274611,0.81304
guesthost_Phe,PA,15,20.0,2,0,2-exp,-1781.47,0.987974,0.0122355,0.000266981,0.00138501,1.0,0.000294363,0.356196,0.0142772,0.759989,0.000125138,0.0122122,0.0142772,0.759989,0.000125138,0.0122122
guesthost_Phe,PA,15,20.0,2,1,2-exp,-17222.0,0.996262,0.0167357,1.83942e-05,0.0141676,0.86242,0.000115787,0.00991143,0.0280203,0.161217,0.000444202,0.0108524,0.0280203,0.161217,0.000444202,0.0108524
guesthost_Phe,PA,15,20.0,2,3,2-exp,-1249.72,0.970735,0.00635406,7.5823e-05,0.00367172,1.0,0.000794295,0.525866,0.00589268,0.455198,0.0012872,0.56508,0.00589268,0.455198,0.0012872,0.56508
guesthost_Ala,PA,80,20.0,0,1,1-exp,-27.7758,0.33726,2.60241,0.501103,2.60241,0.422039,0.501103,0.0426863,,,,,,,,
guesthost_Ala,PA,80,20.0,0,2,3-exp,-476.49,0.970227,0.145161,0.00598008,0.00428231,1.0,0.00534313,0.617702,0.0111736,0.852821,0.00454334,0.946182,1.0,0.13135,0.0427709,0.00765901
guesthost_Ala,PA,80,20.0,0,3,2-exp,-69.6698,0.93179,0.0348081,0.0024233,0.00889371,1.0,0.00348209,0.320847,0.0960172,0.269893,0.0235648,0.0847148,0.0960172,0.269893,0.0235648,0.0847148
guesthost_Ala,PA,80,20.0,1,0,1-exp,-12.0342,0.13568,0.00232971,0.00182965,0.00232971,1.1,0.00182965,0.95499,,,,,,,,
guesthost_Ala,PA,80,20.0,1,2,1-exp,-80.0011,0.589028,0.0055334,0.000698333,0.0055334,1.1,0.000698333,0.177534,,,,,,,,
guesthost_Ala,PA,80,20.0,1,3,1-exp,-85.8702,0.76953,0.00392927,0.000335132,0.00392927,1.1,0.000335132,0.123389,,,,,,,,
guesthost_Ala,PA,80,20.0,2,0,2-exp,-143.504,0.747587,0.00370919,0.00158485,0.00138072,1.0,0.00349709,1.01748,0.00261745,0.889597,0.00131152,2.4637,0.00261745,0.889597,0.00131152,2.4637
guesthost_Ala,PA,80,20.0,2,1,1-exp,-78.8892,0.738339,0.00306543,0.000279236,0.00306543,1.1,0.000279236,0.130842,,,,,,,,
guesthost_Ala,PA,80,20.0,2,3,1-exp,-1961.09,0.788482,0.0069822,0.000144735,0.0069822,1.1,0.000144735,0.0319407,,,,,,,,
guesthost_Ala,PA,20,20.0,0,1,3-exp,-862.432,0.99577,0.0349171,0.000729435,0.00873615,0.524563,0.000832631,0.0322778,0.0328527,0.587187,0.0012123,0.0360886,0.626928,0.0176156,0.0766851,0.00164447
guesthost_Ala,PA,20,20.0,0,2,3-exp,-7702.17,0.997783,0.0324194,4.57377e-05,0.0180277,0.753529,0.000520853,0.0357499,0.0413036,0.360984,0.002119,0.0343611,0.13397,0.0292982,0.00750344,0.0046984
guesthost_Ala,PA,20,20.0,0,3,3-exp,-855.839,0.919796,0.075538,0.00386033,0.00485308,1.0,0.00258788,0.624235,0.0239184,0.867723,0.00207167,0.124222,1.0,0.0499304,0.0380123,0.00408009
guesthost_Ala,PA,20,20.0,1,0,2-exp,-344.4,0.885185,0.00430185,0.00040616,0.00174758,1.0,0.00114232,0.29843,0.00391566,0.652323,0.000748777,0.518839,0.00391566,0.652323,0.000748777,0.518839
guesthost_Ala,PA,20,20.0,1,2,2-exp,-687.141,0.949875,0.0053792,0.000247048,0.00403967,0.937534,3.06995,2746660.0,0.00403976,0.394052,7.00311,2746660.0,0.00403976,0.394052,7.00311,2746660.0
guesthost_Ala,PA,20,20.0,1,3,1-exp,-61.3432,0.732691,0.00379905,0.000414214,0.00379905,1.1,0.000414214,0.154602,,,,,,,,
guesthost_Ala,PA,20,20.0,2,0,3-exp,-6470.1,0.993292,0.0359073,0.000106312,0.00233541,0.904893,9.36372e-05,0.0359788,0.0517961,0.433879,0.00128623,0.0110055,0.113692,0.0995741,0.00398315,0.0128799
guesthost_Ala,PA,20,20.0,2,1,3-exp,-1281.21,0.996475,0.0367781,0.000265377,0.00153261,0.694359,0.000399311,0.277028,0.0337704,0.702434,0.000795851,0.00906345,0.127907,0.093759,0.00573682,0.00903739
guesthost_Ala,PA,20,20.0,2,3,3-exp,-14335.0,0.980095,0.0108392,4.6975e-05,0.00489774,1.0,0.00134035,1.48524,0.00660951,0.668463,0.00198495,1.50267,0.0602414,0.0252852,0.00135649,0.00110131
guesthost_Trp,PA,40,90.0,0,1,3-exp,-33971.1,0.998681,0.0623084,5.55338e-05,0.0192111,0.875683,4.21005e-05,0.00109661,0.215291,0.146203,0.00119463,0.000498679,0.800547,0.0174998,0.00715337,0.00036829
guesthost_Trp,PA,40,90.0,0,2,3-exp,-5169.85,0.99521,0.0743172,0.000338889,0.0224055,1.0,0.000247055,0.00622535,0.180639,0.129312,0.00610157,0.00333746,1.0,0.0285528,0.0202418,0.00120775
guesthost_Trp,PA,40,90.0,0,3,1-exp,-169.612,0.938251,0.406814,0.0138233,0.406814,1.08694,0.0138233,0.050225,,,,,,,,
guesthost_Trp,PA,40,90.0,1,0,3-exp,-22750.5,0.988874,0.00953468,1.5913e-05,0.0058142,1.0,5.86949e-05,0.00707399,0.0178105,0.190044,0.000386735,0.00814725,0.106016,0.0031664,0.00839002,0.000447633
guesthost_Trp,PA,40,90.0,1,2,3-exp,-7535.28,0.976964,0.00690091,7.98897e-05,0.00177419,0.604378,0.00030645,0.0715866,0.00591474,0.920684,0.000127741,0.0440763,0.0366586,0.0104483,0.00312815,0.0016086
guesthost_Trp,PA,40,90.0,1,3,2-exp,-364.398,0.967553,0.0113155,0.000264063,0.00392101,1.0,0.000318804,0.0577738,0.0399805,0.184952,0.00241837,0.0157884,0.0399805,0.184952,0.00241837,0.0157884
guesthost_Trp,PA,40,90.0,2,0,2-exp,-4373.38,0.987413,0.0159545,9.61671e-05,0.0103444,0.944619,0.665211,402458.0,0.0103476,0.597526,1.10612,402458.0,0.0103476,0.597526,1.10612,402458.0
guesthost_Trp,PA,40,90.0,2,1,2-exp,-9202.4,0.990592,0.0159562,4.71007e-05,0.0099318,1.0,0.00267546,3.09016,0.0115158,0.523145,0.00441295,3.09926,0.0115158,0.523145,0.00441295,3.09926
