Time,Current,State
1.370000,-0.324896,3
1.372500,-0.227231,3
1.375000,-0.251645,3
1.377500,-0.001390,3
1.380000,-0.144825,3
1.382500,-0.193640,3
1.385000,-0.007484,3
1.387500,-0.367579,3
1.390000,-0.166164,3
1.392500,-0.352318,3
1.395000,-0.242443,3
1.397500,-0.117318,3
1.400000,0.047477,3
1.402500,0.007813,3
1.405000,-0.477412,3
1.407500,-0.373647,3
1.410000,-0.303451,3
1.412500,-0.300396,3
1.415000,-0.425511,3
1.417500,-0.129486,3
1.420000,0.074990,3
1.422500,-0.266805,3
1.425000,-0.120310,3
1.427500,-0.242374,3
1.430000,-0.004339,3
1.432500,-0.071464,3
1.435000,0.117741,3
1.437500,-0.364423,3
1.440000,-0.199628,3
1.442500,-0.239293,3
1.445000,-0.108067,3
1.447500,-0.318632,3
1.450000,-0.336937,3
1.452500,-0.126362,3
1.455000,-0.159926,3
1.457500,-0.401001,3
1.460000,-0.217896,3
1.462500,-0.379630,3
1.465000,-0.376575,3
1.467500,0.099500,3
1.470000,-0.342995,3
1.472500,-0.397919,3
1.475000,-0.275844,3
1.477500,-0.513879,3
1.480000,0.215497,3
1.482500,-0.059158,3
1.485000,-0.437573,3
1.487500,-0.254458,3
1.490000,-0.086602,3
1.492500,-0.284967,3
1.495000,-0.037772,3
1.497500,-0.059126,3
1.500000,-0.199501,3
1.502500,-0.178136,3
1.505000,-0.410061,3
1.507500,-0.062155,3
1.510000,-0.202530,3
1.512500,-0.205575,3
1.515000,-0.077399,3
1.517500,-0.092654,3
1.520000,-0.406979,3
1.522500,0.008066,3
1.525000,-0.419168,3
1.527500,-0.162823,3
1.530000,-0.248268,3
1.532500,-0.419152,3
1.535000,-0.037687,3
1.537500,-0.315392,3
1.540000,0.078293,3
1.542500,-0.565621,3
1.545000,-0.178046,3
1.547500,0.078309,3
1.550000,0.276685,3
1.552500,-0.187180,3
1.555000,-0.443525,3
1.557500,0.008140,3
1.560000,-0.498444,3
1.562500,-0.232939,3
1.565000,-0.312274,3
1.567500,-0.022358,3
1.570000,-0.318373,3
1.572500,2.940912,2
1.575000,2.574707,2
1.577500,4.109743,0
1.580000,4.268448,0
1.582500,3.801533,1
1.585000,-0.061991,3
1.587500,-0.174896,3
1.590000,-0.174891,3
1.592500,-0.602136,3
1.595000,-0.068070,3
1.597500,-0.357985,3
1.600000,-0.095530,3
